Strike,Type,MarketPrice,TimeToExpiry
6430.0,put,0.8,0.0027378507871321013
6440.0,put,0.875,0.0027378507871321013
6450.0,put,0.9750000000000001,0.0027378507871321013
6455.0,put,1.025,0.0027378507871321013
6460.0,put,1.1,0.0027378507871321013
6465.0,put,1.175,0.0027378507871321013
6470.0,put,1.225,0.0027378507871321013
6475.0,put,1.3,0.0027378507871321013
6480.0,put,1.375,0.0027378507871321013
6485.0,put,1.475,0.0027378507871321013
6490.0,put,1.575,0.0027378507871321013
6495.0,put,1.675,0.0027378507871321013
6500.0,put,1.775,0.0027378507871321013
6505.0,put,1.875,0.0027378507871321013
6510.0,put,2.025,0.0027378507871321013
6515.0,put,2.175,0.0027378507871321013
6520.0,put,2.325,0.0027378507871321013
6525.0,put,2.4749999999999996,0.0027378507871321013
6530.0,put,2.675,0.0027378507871321013
6535.0,put,2.875,0.0027378507871321013
6540.0,put,3.1,0.0027378507871321013
6545.0,put,3.3,0.0027378507871321013
6550.0,put,3.6,0.0027378507871321013
6555.0,put,3.9,0.0027378507871321013
6560.0,put,4.199999999999999,0.0027378507871321013
6565.0,put,4.5,0.0027378507871321013
6570.0,put,4.9,0.0027378507871321013
6575.0,put,5.300000000000001,0.0027378507871321013
6580.0,put,5.800000000000001,0.0027378507871321013
6585.0,put,6.199999999999999,0.0027378507871321013
6590.0,put,6.800000000000001,0.0027378507871321013
6595.0,put,7.300000000000001,0.0027378507871321013
6600.0,put,7.9,0.0027378507871321013
6605.0,put,8.6,0.0027378507871321013
6610.0,put,9.3,0.0027378507871321013
6615.0,put,10.1,0.0027378507871321013
6620.0,put,10.9,0.0027378507871321013
6625.0,put,11.85,0.0027378507871321013
6630.0,put,12.8,0.0027378507871321013
6635.0,put,13.85,0.0027378507871321013
6640.0,put,15.05,0.0027378507871321013
6645.0,put,16.25,0.0027378507871321013
6650.0,put,17.65,0.0027378507871321013
6655.0,put,19.049999999999997,0.0027378507871321013
6660.0,put,20.7,0.0027378507871321013
6665.0,put,22.450000000000003,0.0027378507871321013
6670.0,put,24.3,0.0027378507871321013
6675.0,put,26.3,0.0027378507871321013
6680.0,put,28.5,0.0027378507871321013
6685.0,put,30.85,0.0027378507871321013
6690.0,put,33.400000000000006,0.0027378507871321013
6695.0,put,36.15,0.0027378507871321013
6700.0,put,39.05,0.0027378507871321013
6705.0,put,42.25,0.0027378507871321013
6710.0,put,45.6,0.0027378507871321013
6715.0,put,49.0,0.0027378507871321013
6720.0,put,52.7,0.0027378507871321013
6725.0,put,56.6,0.0027378507871321013
6730.0,put,60.6,0.0027378507871321013
6735.0,put,64.80000000000001,0.0027378507871321013
6740.0,put,69.15,0.0027378507871321013
6745.0,put,73.5,0.0027378507871321013
6750.0,put,78.1,0.0027378507871321013
6755.0,put,82.75,0.0027378507871321013
6760.0,put,87.4,0.0027378507871321013
6765.0,put,92.25,0.0027378507871321013
6770.0,put,97.0,0.0027378507871321013
6775.0,put,101.95,0.0027378507871321013
6780.0,put,106.85,0.0027378507871321013
6785.0,put,111.7,0.0027378507871321013
6790.0,put,116.75,0.0027378507871321013
6795.0,put,121.69999999999999,0.0027378507871321013
6800.0,put,126.65,0.0027378507871321013
6810.0,put,136.64999999999998,0.0027378507871321013
6815.0,put,141.5,0.0027378507871321013
6820.0,put,146.6,0.0027378507871321013
6825.0,put,151.6,0.0027378507871321013
6830.0,put,156.75,0.0027378507871321013
6855.0,put,182.5,0.0027378507871321013
6900.0,put,228.0,0.0027378507871321013
7100.0,put,427.4,0.0027378507871321013
7300.0,put,626.1500000000001,0.0027378507871321013
8600.0,put,1925.95,0.0027378507871321013
5200.0,call,1474.1,0.0054757015742642025
5300.0,call,1374.2,0.0054757015742642025
5700.0,call,973.9,0.0054757015742642025
6000.0,call,674.4,0.0054757015742642025
6125.0,call,549.85,0.0054757015742642025
6150.0,call,524.75,0.0054757015742642025
6300.0,call,375.25,0.0054757015742642025
6325.0,call,350.4,0.0054757015742642025
6330.0,call,345.6,0.0054757015742642025
6350.0,call,325.65,0.0054757015742642025
6400.0,call,276.1,0.0054757015742642025
6420.0,call,256.6,0.0054757015742642025
6425.0,call,251.60000000000002,0.0054757015742642025
6430.0,call,246.7,0.0054757015742642025
6450.0,call,227.2,0.0054757015742642025
6460.0,call,217.5,0.0054757015742642025
6470.0,call,208.0,0.0054757015742642025
6475.0,call,203.0,0.0054757015742642025
6480.0,call,198.35000000000002,0.0054757015742642025
6500.0,call,179.2,0.0054757015742642025
6510.0,call,169.8,0.0054757015742642025
6520.0,call,160.55,0.0054757015742642025
6525.0,call,155.9,0.0054757015742642025
6530.0,call,151.2,0.0054757015742642025
6540.0,call,142.0,0.0054757015742642025
6550.0,call,133.0,0.0054757015742642025
6555.0,call,128.5,0.0054757015742642025
6560.0,call,123.94999999999999,0.0054757015742642025
6565.0,call,119.6,0.0054757015742642025
6570.0,call,115.1,0.0054757015742642025
6575.0,call,110.75,0.0054757015742642025
6580.0,call,106.4,0.0054757015742642025
6585.0,call,102.2,0.0054757015742642025
6590.0,call,97.85,0.0054757015742642025
6595.0,call,93.65,0.0054757015742642025
6600.0,call,89.5,0.0054757015742642025
6605.0,call,85.44999999999999,0.0054757015742642025
6610.0,call,81.35,0.0054757015742642025
6615.0,call,77.35,0.0054757015742642025
6620.0,call,73.3,0.0054757015742642025
6625.0,call,69.45,0.0054757015742642025
6630.0,call,65.65,0.0054757015742642025
6635.0,call,61.900000000000006,0.0054757015742642025
6640.0,call,58.25,0.0054757015742642025
6645.0,call,54.7,0.0054757015742642025
6650.0,call,51.2,0.0054757015742642025
6655.0,call,47.75,0.0054757015742642025
6660.0,call,44.45,0.0054757015742642025
6665.0,call,41.2,0.0054757015742642025
6670.0,call,38.05,0.0054757015742642025
6675.0,call,35.05,0.0054757015742642025
6680.0,call,32.099999999999994,0.0054757015742642025
6685.0,call,29.25,0.0054757015742642025
6690.0,call,26.55,0.0054757015742642025
6695.0,call,24.0,0.0054757015742642025
6700.0,call,21.55,0.0054757015742642025
6705.0,call,19.25,0.0054757015742642025
6710.0,call,17.05,0.0054757015742642025
6715.0,call,15.05,0.0054757015742642025
6720.0,call,13.15,0.0054757015742642025
6725.0,call,11.45,0.0054757015742642025
6730.0,call,9.85,0.0054757015742642025
6735.0,call,8.45,0.0054757015742642025
6740.0,call,7.2,0.0054757015742642025
6745.0,call,6.0,0.0054757015742642025
6750.0,call,5.0,0.0054757015742642025
6755.0,call,4.15,0.0054757015742642025
6760.0,call,3.35,0.0054757015742642025
6765.0,call,2.725,0.0054757015742642025
6770.0,call,2.175,0.0054757015742642025
6775.0,call,1.75,0.0054757015742642025
6780.0,call,1.35,0.0054757015742642025
6785.0,call,1.0499999999999998,0.0054757015742642025
6790.0,call,0.825,0.0054757015742642025
6795.0,call,0.65,0.0054757015742642025
6800.0,call,0.5,0.0054757015742642025
6805.0,call,0.4,0.0054757015742642025
6810.0,call,0.325,0.0054757015742642025
6815.0,call,0.25,0.0054757015742642025
6820.0,call,0.25,0.0054757015742642025
6825.0,call,0.2,0.0054757015742642025
6830.0,call,0.125,0.0054757015742642025
6835.0,call,0.125,0.0054757015742642025
6840.0,call,0.125,0.0054757015742642025
5500.0,put,0.125,0.0054757015742642025
5600.0,put,0.125,0.0054757015742642025
5700.0,put,0.175,0.0054757015742642025
5725.0,put,0.175,0.0054757015742642025
5750.0,put,0.175,0.0054757015742642025
5775.0,put,0.22499999999999998,0.0054757015742642025
5800.0,put,0.22499999999999998,0.0054757015742642025
5825.0,put,0.22499999999999998,0.0054757015742642025
5850.0,put,0.25,0.0054757015742642025
5875.0,put,0.275,0.0054757015742642025
5900.0,put,0.275,0.0054757015742642025
5925.0,put,0.325,0.0054757015742642025
5950.0,put,0.325,0.0054757015742642025
5975.0,put,0.35,0.0054757015742642025
6000.0,put,0.375,0.0054757015742642025
6025.0,put,0.4,0.0054757015742642025
6050.0,put,0.425,0.0054757015742642025
6075.0,put,0.47500000000000003,0.0054757015742642025
6100.0,put,0.5,0.0054757015742642025
6125.0,put,0.55,0.0054757015742642025
6150.0,put,0.6,0.0054757015742642025
6175.0,put,0.65,0.0054757015742642025
6200.0,put,0.7,0.0054757015742642025
6225.0,put,0.7749999999999999,0.0054757015742642025
6250.0,put,0.85,0.0054757015742642025
6275.0,put,0.95,0.0054757015742642025
6300.0,put,1.0499999999999998,0.0054757015742642025
6320.0,put,1.15,0.0054757015742642025
6325.0,put,1.175,0.0054757015742642025
6330.0,put,1.2000000000000002,0.0054757015742642025
6340.0,put,1.275,0.0054757015742642025
6350.0,put,1.35,0.0054757015742642025
6360.0,put,1.4500000000000002,0.0054757015742642025
6370.0,put,1.5,0.0054757015742642025
6375.0,put,1.5499999999999998,0.0054757015742642025
6380.0,put,1.6,0.0054757015742642025
6390.0,put,1.75,0.0054757015742642025
6400.0,put,1.85,0.0054757015742642025
6410.0,put,2.0,0.0054757015742642025
6420.0,put,2.2,0.0054757015742642025
6425.0,put,2.275,0.0054757015742642025
6430.0,put,2.375,0.0054757015742642025
6440.0,put,2.625,0.0054757015742642025
6450.0,put,2.875,0.0054757015742642025
6455.0,put,3.05,0.0054757015742642025
6460.0,put,3.15,0.0054757015742642025
6465.0,put,3.35,0.0054757015742642025
6470.0,put,3.55,0.0054757015742642025
6475.0,put,3.7,0.0054757015742642025
6480.0,put,3.9,0.0054757015742642025
6485.0,put,4.15,0.0054757015742642025
6490.0,put,4.35,0.0054757015742642025
6495.0,put,4.550000000000001,0.0054757015742642025
6500.0,put,4.85,0.0054757015742642025
6505.0,put,5.050000000000001,0.0054757015742642025
6510.0,put,5.35,0.0054757015742642025
6515.0,put,5.7,0.0054757015742642025
6520.0,put,6.0,0.0054757015742642025
6525.0,put,6.4,0.0054757015742642025
6530.0,put,6.7,0.0054757015742642025
6535.0,put,7.1,0.0054757015742642025
6540.0,put,7.6,0.0054757015742642025
6545.0,put,8.0,0.0054757015742642025
6550.0,put,8.5,0.0054757015742642025
6555.0,put,9.0,0.0054757015742642025
6560.0,put,9.5,0.0054757015742642025
6565.0,put,10.05,0.0054757015742642025
6570.0,put,10.65,0.0054757015742642025
6575.0,put,11.3,0.0054757015742642025
6580.0,put,11.95,0.0054757015742642025
6585.0,put,12.55,0.0054757015742642025
6590.0,put,13.399999999999999,0.0054757015742642025
6595.0,put,14.15,0.0054757015742642025
6600.0,put,15.0,0.0054757015742642025
6605.0,put,15.9,0.0054757015742642025
6610.0,put,16.85,0.0054757015742642025
6615.0,put,17.9,0.0054757015742642025
6620.0,put,18.9,0.0054757015742642025
6625.0,put,20.05,0.0054757015742642025
6630.0,put,21.25,0.0054757015742642025
6635.0,put,22.5,0.0054757015742642025
6640.0,put,23.85,0.0054757015742642025
6645.0,put,25.25,0.0054757015742642025
6650.0,put,26.75,0.0054757015742642025
6655.0,put,28.35,0.0054757015742642025
6660.0,put,30.0,0.0054757015742642025
6665.0,put,31.75,0.0054757015742642025
6670.0,put,33.65,0.0054757015742642025
6675.0,put,35.599999999999994,0.0054757015742642025
6680.0,put,37.7,0.0054757015742642025
6685.0,put,39.85,0.0054757015742642025
6690.0,put,42.15,0.0054757015742642025
6695.0,put,44.55,0.0054757015742642025
6700.0,put,47.099999999999994,0.0054757015742642025
6705.0,put,49.8,0.0054757015742642025
6710.0,put,52.599999999999994,0.0054757015742642025
6715.0,put,55.8,0.0054757015742642025
6720.0,put,58.9,0.0054757015742642025
6725.0,put,62.15,0.0054757015742642025
6730.0,put,65.55000000000001,0.0054757015742642025
6735.0,put,69.05000000000001,0.0054757015742642025
6740.0,put,72.75,0.0054757015742642025
6745.0,put,76.55,0.0054757015742642025
6750.0,put,80.5,0.0054757015742642025
6755.0,put,84.6,0.0054757015742642025
6760.0,put,88.85,0.0054757015742642025
6765.0,put,93.45,0.0054757015742642025
6770.0,put,97.69999999999999,0.0054757015742642025
6775.0,put,102.5,0.0054757015742642025
6780.0,put,107.15,0.0054757015742642025
6790.0,put,116.6,0.0054757015742642025
6800.0,put,126.0,0.0054757015742642025
6810.0,put,135.8,0.0054757015742642025
6825.0,put,150.7,0.0054757015742642025
6850.0,put,175.6,0.0054757015742642025
6950.0,put,275.6,0.0054757015742642025
7150.0,put,475.9,0.0054757015742642025
6000.0,call,675.6,0.008213552361396304
6100.0,call,575.9,0.008213552361396304
6275.0,call,401.65,0.008213552361396304
6300.0,call,376.9,0.008213552361396304
6350.0,call,327.5,0.008213552361396304
6360.0,call,317.7,0.008213552361396304
6375.0,call,303.05,0.008213552361396304
6400.0,call,278.65,0.008213552361396304
6420.0,call,258.95000000000005,0.008213552361396304
6425.0,call,254.5,0.008213552361396304
6450.0,call,230.5,0.008213552361396304
6470.0,call,211.3,0.008213552361396304
6475.0,call,206.6,0.008213552361396304
6480.0,call,201.9,0.008213552361396304
6490.0,call,192.6,0.008213552361396304
6500.0,call,183.4,0.008213552361396304
6510.0,call,174.2,0.008213552361396304
6520.0,call,165.1,0.008213552361396304
6525.0,call,160.6,0.008213552361396304
6530.0,call,156.1,0.008213552361396304
6540.0,call,147.25,0.008213552361396304
6550.0,call,138.45,0.008213552361396304
6560.0,call,129.6,0.008213552361396304
6565.0,call,125.5,0.008213552361396304
6570.0,call,121.45,0.008213552361396304
6575.0,call,117.25,0.008213552361396304
6580.0,call,112.7,0.008213552361396304
6585.0,call,108.75,0.008213552361396304
6590.0,call,104.65,0.008213552361396304
6595.0,call,100.69999999999999,0.008213552361396304
6600.0,call,96.85,0.008213552361396304
6605.0,call,92.7,0.008213552361396304
6610.0,call,88.8,0.008213552361396304
6615.0,call,85.0,0.008213552361396304
6620.0,call,81.15,0.008213552361396304
6625.0,call,77.4,0.008213552361396304
6630.0,call,73.7,0.008213552361396304
6635.0,call,70.1,0.008213552361396304
6640.0,call,66.5,0.008213552361396304
6645.0,call,63.05,0.008213552361396304
6650.0,call,59.55,0.008213552361396304
6655.0,call,56.25,0.008213552361396304
6660.0,call,52.95,0.008213552361396304
6665.0,call,49.75,0.008213552361396304
6670.0,call,46.599999999999994,0.008213552361396304
6675.0,call,43.55,0.008213552361396304
6680.0,call,40.599999999999994,0.008213552361396304
6685.0,call,37.7,0.008213552361396304
6690.0,call,34.95,0.008213552361396304
6695.0,call,32.25,0.008213552361396304
6700.0,call,29.65,0.008213552361396304
6705.0,call,27.15,0.008213552361396304
6710.0,call,24.85,0.008213552361396304
6715.0,call,22.55,0.008213552361396304
6720.0,call,20.4,0.008213552361396304
6725.0,call,18.4,0.008213552361396304
6730.0,call,16.45,0.008213552361396304
6735.0,call,14.7,0.008213552361396304
6740.0,call,13.0,0.008213552361396304
6745.0,call,11.45,0.008213552361396304
6750.0,call,10.05,0.008213552361396304
6755.0,call,8.7,0.008213552361396304
6760.0,call,7.5,0.008213552361396304
6765.0,call,6.4,0.008213552361396304
6770.0,call,5.5,0.008213552361396304
6775.0,call,4.65,0.008213552361396304
6780.0,call,3.85,0.008213552361396304
6785.0,call,3.25,0.008213552361396304
6790.0,call,2.65,0.008213552361396304
6795.0,call,2.15,0.008213552361396304
6800.0,call,1.75,0.008213552361396304
6805.0,call,1.4,0.008213552361396304
6810.0,call,1.1,0.008213552361396304
6815.0,call,0.85,0.008213552361396304
6820.0,call,0.7,0.008213552361396304
6825.0,call,0.55,0.008213552361396304
6830.0,call,0.47500000000000003,0.008213552361396304
6835.0,call,0.35,0.008213552361396304
6840.0,call,0.275,0.008213552361396304
6845.0,call,0.2,0.008213552361396304
6850.0,call,0.175,0.008213552361396304
6860.0,call,0.125,0.008213552361396304
5300.0,put,0.125,0.008213552361396304
5400.0,put,0.125,0.008213552361396304
5500.0,put,0.175,0.008213552361396304
5600.0,put,0.22499999999999998,0.008213552361396304
5700.0,put,0.325,0.008213552361396304
5725.0,put,0.35,0.008213552361396304
5750.0,put,0.375,0.008213552361396304
5775.0,put,0.4,0.008213552361396304
5800.0,put,0.45,0.008213552361396304
5825.0,put,0.47500000000000003,0.008213552361396304
5850.0,put,0.5,0.008213552361396304
5875.0,put,0.525,0.008213552361396304
5900.0,put,0.575,0.008213552361396304
5925.0,put,0.575,0.008213552361396304
5950.0,put,0.625,0.008213552361396304
5975.0,put,0.675,0.008213552361396304
6000.0,put,0.7250000000000001,0.008213552361396304
6025.0,put,0.7749999999999999,0.008213552361396304
6050.0,put,0.825,0.008213552361396304
6075.0,put,0.9,0.008213552361396304
6100.0,put,0.95,0.008213552361396304
6125.0,put,1.0,0.008213552361396304
6150.0,put,1.1,0.008213552361396304
6175.0,put,1.2000000000000002,0.008213552361396304
6200.0,put,1.2999999999999998,0.008213552361396304
6225.0,put,1.4,0.008213552361396304
6250.0,put,1.5499999999999998,0.008213552361396304
6275.0,put,1.7000000000000002,0.008213552361396304
6300.0,put,1.9,0.008213552361396304
6325.0,put,2.175,0.008213552361396304
6350.0,put,2.525,0.008213552361396304
6360.0,put,2.675,0.008213552361396304
6370.0,put,2.875,0.008213552361396304
6375.0,put,2.975,0.008213552361396304
6380.0,put,3.075,0.008213552361396304
6390.0,put,3.35,0.008213552361396304
6400.0,put,3.55,0.008213552361396304
6410.0,put,3.85,0.008213552361396304
6420.0,put,4.2,0.008213552361396304
6425.0,put,4.35,0.008213552361396304
6430.0,put,4.550000000000001,0.008213552361396304
6440.0,put,4.949999999999999,0.008213552361396304
6450.0,put,5.4,0.008213552361396304
6460.0,put,5.9,0.008213552361396304
6470.0,put,6.4,0.008213552361396304
6475.0,put,6.7,0.008213552361396304
6480.0,put,7.050000000000001,0.008213552361396304
6485.0,put,7.4,0.008213552361396304
6490.0,put,7.7,0.008213552361396304
6495.0,put,8.100000000000001,0.008213552361396304
6500.0,put,8.5,0.008213552361396304
6505.0,put,8.899999999999999,0.008213552361396304
6510.0,put,9.3,0.008213552361396304
6515.0,put,9.7,0.008213552361396304
6520.0,put,10.2,0.008213552361396304
6525.0,put,10.7,0.008213552361396304
6530.0,put,11.2,0.008213552361396304
6535.0,put,11.75,0.008213552361396304
6540.0,put,12.3,0.008213552361396304
6545.0,put,12.899999999999999,0.008213552361396304
6550.0,put,13.5,0.008213552361396304
6555.0,put,14.15,0.008213552361396304
6560.0,put,14.8,0.008213552361396304
6565.0,put,15.55,0.008213552361396304
6570.0,put,16.25,0.008213552361396304
6575.0,put,17.05,0.008213552361396304
6580.0,put,17.85,0.008213552361396304
6585.0,put,18.7,0.008213552361396304
6590.0,put,19.6,0.008213552361396304
6595.0,put,20.55,0.008213552361396304
6600.0,put,21.55,0.008213552361396304
6605.0,put,22.6,0.008213552361396304
6610.0,put,23.7,0.008213552361396304
6615.0,put,24.8,0.008213552361396304
6620.0,put,26.0,0.008213552361396304
6625.0,put,27.25,0.008213552361396304
6630.0,put,28.55,0.008213552361396304
6635.0,put,29.95,0.008213552361396304
6640.0,put,31.35,0.008213552361396304
6645.0,put,32.85,0.008213552361396304
6650.0,put,34.45,0.008213552361396304
6655.0,put,36.05,0.008213552361396304
6660.0,put,37.75,0.008213552361396304
6665.0,put,39.55,0.008213552361396304
6670.0,put,41.45,0.008213552361396304
6675.0,put,43.400000000000006,0.008213552361396304
6680.0,put,45.400000000000006,0.008213552361396304
6685.0,put,47.5,0.008213552361396304
6690.0,put,49.7,0.008213552361396304
6695.0,put,52.099999999999994,0.008213552361396304
6700.0,put,54.45,0.008213552361396304
6705.0,put,57.0,0.008213552361396304
6710.0,put,59.599999999999994,0.008213552361396304
6715.0,put,62.3,0.008213552361396304
6720.0,put,65.1,0.008213552361396304
6725.0,put,68.3,0.008213552361396304
6730.0,put,71.4,0.008213552361396304
6735.0,put,74.8,0.008213552361396304
6740.0,put,77.95,0.008213552361396304
6745.0,put,81.75,0.008213552361396304
6750.0,put,84.85,0.008213552361396304
6755.0,put,88.5,0.008213552361396304
6760.0,put,92.30000000000001,0.008213552361396304
6765.0,put,96.75,0.008213552361396304
6770.0,put,100.75,0.008213552361396304
6775.0,put,104.6,0.008213552361396304
6780.0,put,108.80000000000001,0.008213552361396304
6790.0,put,117.55,0.008213552361396304
6795.0,put,122.05,0.008213552361396304
6800.0,put,126.6,0.008213552361396304
6810.0,put,135.95,0.008213552361396304
6825.0,put,150.4,0.008213552361396304
6850.0,put,175.0,0.008213552361396304
6880.0,put,204.9,0.008213552361396304
7025.0,put,349.8,0.008213552361396304
7400.0,put,724.6,0.008213552361396304
