Strike,Type,MarketPrice,TimeToExpiry
630.0,call,42.754999999999995,0.09308692676249145
632.0,call,41.005,0.09308692676249145
634.0,call,39.285,0.09308692676249145
635.0,call,38.43,0.09308692676249145
636.0,call,37.58,0.09308692676249145
638.0,call,35.875,0.09308692676249145
640.0,call,34.2,0.09308692676249145
641.0,call,33.370000000000005,0.09308692676249145
642.0,call,32.540000000000006,0.09308692676249145
643.0,call,31.72,0.09308692676249145
644.0,call,30.9,0.09308692676249145
645.0,call,30.085,0.09308692676249145
646.0,call,29.275,0.09308692676249145
647.0,call,28.47,0.09308692676249145
648.0,call,27.674999999999997,0.09308692676249145
649.0,call,26.880000000000003,0.09308692676249145
650.0,call,26.1,0.09308692676249145
651.0,call,25.32,0.09308692676249145
652.0,call,24.545,0.09308692676249145
653.0,call,23.775,0.09308692676249145
654.0,call,23.015,0.09308692676249145
655.0,call,22.265,0.09308692676249145
656.0,call,21.52,0.09308692676249145
657.0,call,20.78,0.09308692676249145
658.0,call,20.055,0.09308692676249145
659.0,call,19.335,0.09308692676249145
660.0,call,18.62,0.09308692676249145
661.0,call,17.915,0.09308692676249145
662.0,call,17.225,0.09308692676249145
663.0,call,16.54,0.09308692676249145
664.0,call,15.870000000000001,0.09308692676249145
665.0,call,15.21,0.09308692676249145
666.0,call,14.559999999999999,0.09308692676249145
667.0,call,13.92,0.09308692676249145
668.0,call,13.295,0.09308692676249145
669.0,call,12.68,0.09308692676249145
670.0,call,12.08,0.09308692676249145
671.0,call,11.49,0.09308692676249145
672.0,call,10.915,0.09308692676249145
673.0,call,10.355,0.09308692676249145
674.0,call,9.809999999999999,0.09308692676249145
675.0,call,9.280000000000001,0.09308692676249145
676.0,call,8.765,0.09308692676249145
678.0,call,7.779999999999999,0.09308692676249145
680.0,call,6.855,0.09308692676249145
682.0,call,6.005,0.09308692676249145
684.0,call,5.225,0.09308692676249145
685.0,call,4.859999999999999,0.09308692676249145
686.0,call,4.515000000000001,0.09308692676249145
688.0,call,3.87,0.09308692676249145
690.0,call,3.295,0.09308692676249145
692.0,call,2.7800000000000002,0.09308692676249145
694.0,call,2.325,0.09308692676249145
695.0,call,2.125,0.09308692676249145
696.0,call,1.935,0.09308692676249145
698.0,call,1.6,0.09308692676249145
700.0,call,1.315,0.09308692676249145
702.0,call,1.07,0.09308692676249145
704.0,call,0.87,0.09308692676249145
705.0,call,0.79,0.09308692676249145
706.0,call,0.71,0.09308692676249145
708.0,call,0.575,0.09308692676249145
710.0,call,0.46499999999999997,0.09308692676249145
712.0,call,0.38,0.09308692676249145
714.0,call,0.315,0.09308692676249145
715.0,call,0.28500000000000003,0.09308692676249145
716.0,call,0.265,0.09308692676249145
720.0,call,0.185,0.09308692676249145
725.0,call,0.125,0.09308692676249145
370.0,put,0.11499999999999999,0.09308692676249145
375.0,put,0.11499999999999999,0.09308692676249145
380.0,put,0.125,0.09308692676249145
385.0,put,0.125,0.09308692676249145
390.0,put,0.135,0.09308692676249145
395.0,put,0.14500000000000002,0.09308692676249145
400.0,put,0.155,0.09308692676249145
405.0,put,0.165,0.09308692676249145
410.0,put,0.175,0.09308692676249145
415.0,put,0.195,0.09308692676249145
420.0,put,0.20500000000000002,0.09308692676249145
425.0,put,0.215,0.09308692676249145
430.0,put,0.22999999999999998,0.09308692676249145
435.0,put,0.245,0.09308692676249145
440.0,put,0.265,0.09308692676249145
445.0,put,0.28,0.09308692676249145
450.0,put,0.295,0.09308692676249145
455.0,put,0.315,0.09308692676249145
460.0,put,0.335,0.09308692676249145
465.0,put,0.36,0.09308692676249145
470.0,put,0.385,0.09308692676249145
475.0,put,0.405,0.09308692676249145
480.0,put,0.435,0.09308692676249145
485.0,put,0.46499999999999997,0.09308692676249145
490.0,put,0.495,0.09308692676249145
495.0,put,0.525,0.09308692676249145
500.0,put,0.56,0.09308692676249145
505.0,put,0.595,0.09308692676249145
510.0,put,0.635,0.09308692676249145
515.0,put,0.675,0.09308692676249145
520.0,put,0.715,0.09308692676249145
525.0,put,0.765,0.09308692676249145
530.0,put,0.815,0.09308692676249145
535.0,put,0.865,0.09308692676249145
540.0,put,0.925,0.09308692676249145
545.0,put,0.99,0.09308692676249145
550.0,put,1.065,0.09308692676249145
555.0,put,1.145,0.09308692676249145
560.0,put,1.2349999999999999,0.09308692676249145
565.0,put,1.335,0.09308692676249145
570.0,put,1.45,0.09308692676249145
575.0,put,1.5750000000000002,0.09308692676249145
580.0,put,1.72,0.09308692676249145
585.0,put,1.89,0.09308692676249145
590.0,put,2.075,0.09308692676249145
595.0,put,2.29,0.09308692676249145
600.0,put,2.54,0.09308692676249145
605.0,put,2.825,0.09308692676249145
610.0,put,3.1500000000000004,0.09308692676249145
615.0,put,3.5300000000000002,0.09308692676249145
620.0,put,3.96,0.09308692676249145
625.0,put,4.470000000000001,0.09308692676249145
630.0,put,5.04,0.09308692676249145
632.0,put,5.3,0.09308692676249145
634.0,put,5.57,0.09308692676249145
635.0,put,5.71,0.09308692676249145
636.0,put,5.855,0.09308692676249145
638.0,put,6.16,0.09308692676249145
640.0,put,6.484999999999999,0.09308692676249145
641.0,put,6.645,0.09308692676249145
642.0,put,6.8149999999999995,0.09308692676249145
643.0,put,6.995,0.09308692676249145
644.0,put,7.175000000000001,0.09308692676249145
645.0,put,7.365,0.09308692676249145
646.0,put,7.555,0.09308692676249145
647.0,put,7.75,0.09308692676249145
648.0,put,7.955,0.09308692676249145
649.0,put,8.165,0.09308692676249145
650.0,put,8.375,0.09308692676249145
651.0,put,8.6,0.09308692676249145
652.0,put,8.825,0.09308692676249145
653.0,put,9.059999999999999,0.09308692676249145
654.0,put,9.305,0.09308692676249145
655.0,put,9.555,0.09308692676249145
656.0,put,9.815000000000001,0.09308692676249145
657.0,put,10.075,0.09308692676249145
658.0,put,10.35,0.09308692676249145
659.0,put,10.64,0.09308692676249145
660.0,put,10.93,0.09308692676249145
661.0,put,11.235,0.09308692676249145
662.0,put,11.55,0.09308692676249145
663.0,put,11.885,0.09308692676249145
664.0,put,12.215,0.09308692676249145
665.0,put,12.565,0.09308692676249145
666.0,put,12.925,0.09308692676249145
667.0,put,13.3,0.09308692676249145
668.0,put,13.685,0.09308692676249145
669.0,put,14.085,0.09308692676249145
670.0,put,14.495000000000001,0.09308692676249145
671.0,put,14.925,0.09308692676249145
672.0,put,15.365,0.09308692676249145
673.0,put,15.82,0.09308692676249145
674.0,put,16.27,0.09308692676249145
675.0,put,16.76,0.09308692676249145
676.0,put,17.265,0.09308692676249145
678.0,put,18.33,0.09308692676249145
680.0,put,19.915,0.09308692676249145
682.0,put,20.68,0.09308692676249145
684.0,put,21.985,0.09308692676249145
685.0,put,22.665,0.09308692676249145
686.0,put,23.36,0.09308692676249145
688.0,put,24.825000000000003,0.09308692676249145
690.0,put,26.759999999999998,0.09308692676249145
692.0,put,27.91,0.09308692676249145
694.0,put,29.59,0.09308692676249145
695.0,put,30.46,0.09308692676249145
696.0,put,31.335,0.09308692676249145
698.0,put,33.16,0.09308692676249145
700.0,put,35.475,0.09308692676249145
702.0,put,37.019999999999996,0.09308692676249145
704.0,put,39.019999999999996,0.09308692676249145
705.0,put,40.019999999999996,0.09308692676249145
708.0,put,43.019999999999996,0.09308692676249145
710.0,put,45.019999999999996,0.09308692676249145
720.0,put,55.019999999999996,0.09308692676249145
730.0,put,65.02000000000001,0.09308692676249145
735.0,put,70.02000000000001,0.09308692676249145
750.0,put,85.02000000000001,0.09308692676249145
755.0,put,90.02000000000001,0.09308692676249145
