Strike,Type,MarketPrice,TimeToExpiry
245.0,put,3.6500000000000004,0.03285420944558522
250.0,put,5.475,0.03285420944558522
255.0,put,7.9,0.03285420944558522
260.0,put,11.275,0.03285420944558522
265.0,put,14.975000000000001,0.03285420944558522
270.0,put,18.75,0.03285420944558522
275.0,put,23.125,0.03285420944558522
280.0,put,27.8,0.03285420944558522
285.0,put,32.7,0.03285420944558522
290.0,put,37.675,0.03285420944558522
300.0,put,47.675,0.03285420944558522
315.0,put,62.675,0.03285420944558522
110.0,call,142.625,0.05201916495550993
120.0,call,132.65,0.05201916495550993
190.0,call,62.95,0.05201916495550993
195.0,call,58.0,0.05201916495550993
200.0,call,53.025000000000006,0.05201916495550993
205.0,call,48.099999999999994,0.05201916495550993
210.0,call,43.175,0.05201916495550993
215.0,call,38.275000000000006,0.05201916495550993
220.0,call,33.625,0.05201916495550993
225.0,call,28.575,0.05201916495550993
230.0,call,24.174999999999997,0.05201916495550993
235.0,call,19.925,0.05201916495550993
240.0,call,15.9,0.05201916495550993
245.0,call,12.274999999999999,0.05201916495550993
250.0,call,9.225000000000001,0.05201916495550993
255.0,call,6.625,0.05201916495550993
260.0,call,4.625,0.05201916495550993
265.0,call,3.015,0.05201916495550993
270.0,call,1.895,0.05201916495550993
275.0,call,1.225,0.05201916495550993
280.0,call,0.75,0.05201916495550993
285.0,call,0.46499999999999997,0.05201916495550993
290.0,call,0.28500000000000003,0.05201916495550993
295.0,call,0.18,0.05201916495550993
300.0,call,0.11,0.05201916495550993
190.0,put,0.11499999999999999,0.05201916495550993
195.0,put,0.15500000000000003,0.05201916495550993
200.0,put,0.195,0.05201916495550993
205.0,put,0.265,0.05201916495550993
210.0,put,0.325,0.05201916495550993
215.0,put,0.44,0.05201916495550993
220.0,put,0.635,0.05201916495550993
225.0,put,0.915,0.05201916495550993
230.0,put,1.355,0.05201916495550993
235.0,put,2.035,0.05201916495550993
240.0,put,3.0,0.05201916495550993
245.0,put,4.425,0.05201916495550993
250.0,put,6.3,0.05201916495550993
255.0,put,8.675,0.05201916495550993
260.0,put,11.65,0.05201916495550993
265.0,put,15.225000000000001,0.05201916495550993
270.0,put,19.1,0.05201916495550993
275.0,put,23.5,0.05201916495550993
280.0,put,27.975,0.05201916495550993
